Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
88,Exit Long,Close entry(s) order buy,2023-03-30 11:35,26.87,521,453.27,3.35,4019.40,3.34,567.89,4.19,10.42,0.08
88,Entry Long,buy,2023-03-29 14:40,26.00,521,453.27,3.35,4019.40,3.34,567.89,4.19,10.42,0.08
87,Exit Long,Close entry(s) order buy,2023-03-29 14:35,25.98,522,52.20,0.39,3566.13,0.39,88.74,0.66,161.82,1.2
87,Entry Long,buy,2023-03-29 09:40,25.88,522,52.20,0.39,3566.13,0.39,88.74,0.66,161.82,1.2
86,Exit Long,Close entry(s) order buy,2023-03-28 09:40,24.70,547,-355.55,-2.56,3513.93,-2.56,180.51,1.3,366.49,2.64
86,Entry Long,buy,2023-03-27 13:35,25.35,547,-355.55,-2.56,3513.93,-2.56,180.51,1.3,366.49,2.64
85,Exit Long,Close entry(s) order buy,2023-03-27 11:35,25.55,542,81.30,0.59,3869.48,0.59,466.12,3.39,86.72,0.63
85,Entry Long,buy,2023-03-24 13:35,25.40,542,81.30,0.59,3869.48,0.59,466.12,3.39,86.72,0.63
84,Exit Long,Close entry(s) order buy,2023-03-23 13:35,25.93,531,-233.64,-1.67,3788.18,-1.67,53.10,0.38,281.43,2.01
84,Entry Long,buy,2023-03-23 11:35,26.37,531,-233.64,-1.67,3788.18,-1.67,53.10,0.38,281.43,2.01
83,Exit Long,Close entry(s) order buy,2023-03-22 15:35,25.85,542,48.78,0.35,4021.82,0.35,650.40,4.66,195.12,1.4
83,Entry Long,buy,2023-03-22 13:05,25.76,542,48.78,0.35,4021.82,0.35,650.40,4.66,195.12,1.4
82,Exit Long,Close entry(s) order buy,2023-03-22 12:35,25.80,541,-167.71,-1.19,3973.04,-1.19,21.64,0.15,205.58,1.46
82,Entry Long,buy,2023-03-22 11:40,26.11,541,-167.71,-1.19,3973.04,-1.19,21.64,0.15,205.58,1.46
81,Exit Long,Close entry(s) order buy,2023-03-22 11:35,26.06,543,86.88,0.62,4140.75,0.62,108.60,0.77,48.87,0.35
81,Entry Long,buy,2023-03-22 10:25,25.90,543,86.88,0.62,4140.75,0.62,108.60,0.77,48.87,0.35
80,Exit Long,Close entry(s) order buy,2023-03-22 09:40,25.76,545,632.20,4.72,4053.87,4.71,763.00,5.69,59.95,0.45
80,Entry Long,buy,2023-03-20 13:35,24.60,545,632.20,4.72,4053.87,4.71,763.00,5.69,59.95,0.45
79,Exit Long,Close entry(s) order buy,2023-03-20 12:35,24.33,551,-225.91,-1.66,3421.67,-1.66,16.53,0.12,358.15,2.63
79,Entry Long,buy,2023-03-20 11:35,24.74,551,-225.91,-1.66,3421.67,-1.66,16.53,0.12,358.15,2.63
78,Exit Long,Close entry(s) order buy,2023-03-20 09:40,24.27,562,-146.12,-1.06,3647.58,-1.06,78.68,0.57,275.38,2
78,Entry Long,buy,2023-03-17 15:35,24.53,562,-146.12,-1.06,3647.58,-1.06,78.68,0.57,275.38,2
77,Exit Long,Close entry(s) order buy,2023-03-17 14:35,24.41,564,-163.56,-1.17,3793.70,-1.17,22.56,0.16,219.96,1.58
77,Entry Long,buy,2023-03-17 14:05,24.70,564,-163.56,-1.17,3793.70,-1.17,22.56,0.16,219.96,1.58
76,Exit Long,Close entry(s) order buy,2023-03-17 10:35,24.57,568,-249.92,-1.76,3957.26,-1.76,284.00,2,266.96,1.88
76,Entry Long,buy,2023-03-17 09:45,25.01,568,-249.92,-1.76,3957.26,-1.76,284.00,2,266.96,1.88
75,Exit Long,Close entry(s) order buy,2023-03-17 09:40,25.18,563,270.24,1.94,4207.18,1.94,275.87,1.98,33.78,0.24
75,Entry Long,buy,2023-03-16 14:45,24.70,563,270.24,1.94,4207.18,1.94,275.87,1.98,33.78,0.24
74,Exit Long,Close entry(s) order buy,2023-03-16 14:35,24.52,568,-45.44,-0.33,3936.94,-0.32,45.44,0.33,68.16,0.49
74,Entry Long,buy,2023-03-16 13:50,24.60,568,-45.44,-0.33,3936.94,-0.32,45.44,0.33,68.16,0.49
73,Exit Long,Close entry(s) order buy,2023-03-16 13:35,24.58,569,876.26,6.68,3982.38,6.69,990.06,7.55,113.80,0.87
73,Entry Long,buy,2023-03-16 09:45,23.04,569,876.26,6.68,3982.38,6.69,990.06,7.55,113.80,0.87
72,Exit Long,Close entry(s) order buy,2023-03-16 09:40,22.98,570,450.30,3.56,3106.12,3.56,581.40,4.6,102.60,0.81
72,Entry Long,buy,2023-03-15 12:40,22.19,570,450.30,3.56,3106.12,3.56,581.40,4.6,102.60,0.81
71,Exit Long,Close entry(s) order buy,2023-03-15 12:35,22.27,568,22.72,0.18,2655.82,0.18,266.96,2.11,68.16,0.54
71,Entry Long,buy,2023-03-15 11:05,22.23,568,22.72,0.18,2655.82,0.18,266.96,2.11,68.16,0.54
70,Exit Long,Close entry(s) order buy,2023-03-15 10:35,21.95,575,-253.00,-1.97,2633.10,-1.96,80.50,0.63,253.00,1.97
70,Entry Long,buy,2023-03-15 09:35,22.39,575,-253.00,-1.97,2633.10,-1.96,80.50,0.63,253.00,1.97
69,Exit Long,Close entry(s) order buy,2023-03-14 13:35,22.43,574,-200.90,-1.54,2886.10,-1.54,34.44,0.26,315.70,2.41
69,Entry Long,buy,2023-03-14 12:40,22.78,574,-200.90,-1.54,2886.10,-1.54,34.44,0.26,315.70,2.41
68,Exit Long,Close entry(s) order buy,2023-03-14 12:35,22.76,574,-74.62,-0.57,3087.00,-0.57,11.48,0.09,149.24,1.14
68,Entry Long,buy,2023-03-14 11:40,22.89,574,-74.62,-0.57,3087.00,-0.57,11.48,0.09,149.24,1.14
67,Exit Long,Close entry(s) order buy,2023-03-14 11:35,22.82,577,230.80,1.78,3161.62,1.78,276.96,2.14,86.55,0.67
67,Entry Long,buy,2023-03-14 09:50,22.42,577,230.80,1.78,3161.62,1.78,276.96,2.14,86.55,0.67
66,Exit Long,Close entry(s) order buy,2023-03-10 12:35,21.58,599,-335.44,-2.53,2930.82,-2.53,5.99,0.05,497.17,3.75
66,Entry Long,buy,2023-03-10 11:35,22.14,599,-335.44,-2.53,2930.82,-2.53,5.99,0.05,497.17,3.75
65,Exit Long,Close entry(s) order buy,2023-03-09 13:35,22.54,588,-535.08,-3.88,3266.26,-3.88,11.76,0.09,535.08,3.88
65,Entry Long,buy,2023-03-09 11:50,23.45,588,-535.08,-3.88,3266.26,-3.88,11.76,0.09,535.08,3.88
64,Exit Long,Close entry(s) order buy,2023-03-09 11:35,23.37,591,295.50,2.19,3801.34,2.19,496.44,3.67,0,0
64,Entry Long,buy,2023-03-08 15:40,22.87,591,295.50,2.19,3801.34,2.19,496.44,3.67,0,0
63,Exit Long,Close entry(s) order buy,2023-03-08 15:35,22.72,594,-35.64,-0.26,3505.84,-0.26,65.34,0.48,95.04,0.7
63,Entry Long,buy,2023-03-08 14:35,22.78,594,-35.64,-0.26,3505.84,-0.26,65.34,0.48,95.04,0.7
62,Exit Long,Close entry(s) order buy,2023-03-08 13:35,22.63,598,-143.52,-1.05,3541.48,-1.05,11.96,0.09,185.38,1.36
62,Entry Long,buy,2023-03-08 12:45,22.87,598,-143.52,-1.05,3541.48,-1.05,11.96,0.09,185.38,1.36
61,Exit Long,Close entry(s) order buy,2023-03-06 12:35,24.19,565,-73.45,-0.53,3685.00,-0.53,28.25,0.21,73.45,0.53
61,Entry Long,buy,2023-03-06 12:00,24.32,565,-73.45,-0.53,3685.00,-0.53,28.25,0.21,73.45,0.53
60,Exit Long,Close entry(s) order buy,2023-03-06 11:35,24.31,565,497.20,3.76,3758.45,3.75,587.60,4.44,56.50,0.43
60,Entry Long,buy,2023-03-03 15:45,23.43,565,497.20,3.76,3758.45,3.75,587.60,4.44,56.50,0.43
59,Exit Long,Close entry(s) order buy,2023-03-03 15:35,23.44,565,28.25,0.21,3261.25,0.21,79.10,0.6,16.95,0.13
59,Entry Long,buy,2023-03-03 14:40,23.39,565,28.25,0.21,3261.25,0.21,79.10,0.6,16.95,0.13
58,Exit Long,Close entry(s) order buy,2023-03-03 14:35,23.43,564,118.44,0.9,3233.00,0.9,129.72,0.99,16.92,0.13
58,Entry Long,buy,2023-03-03 13:45,23.22,564,118.44,0.9,3233.00,0.9,129.72,0.99,16.92,0.13
57,Exit Long,Close entry(s) order buy,2023-03-03 13:35,23.18,566,90.56,0.7,3114.56,0.7,152.82,1.17,11.32,0.09
57,Entry Long,buy,2023-03-03 12:40,23.02,566,90.56,0.7,3114.56,0.7,152.82,1.17,11.32,0.09
56,Exit Long,Close entry(s) order buy,2023-03-03 12:35,22.99,566,101.88,0.79,3024.00,0.79,147.16,1.14,16.98,0.13
56,Entry Long,buy,2023-03-03 11:40,22.81,566,101.88,0.79,3024.00,0.79,147.16,1.14,16.98,0.13
55,Exit Long,Close entry(s) order buy,2023-03-03 11:35,22.84,566,209.42,1.65,2922.12,1.65,322.62,2.54,0,0
55,Entry Long,buy,2023-03-03 09:40,22.47,566,209.42,1.65,2922.12,1.65,322.62,2.54,0,0
54,Exit Long,Close entry(s) order buy,2023-02-16 15:35,24.68,514,-539.70,-4.08,2712.70,-4.07,5.14,0.04,580.82,4.39
54,Entry Long,buy,2023-02-16 14:05,25.73,514,-539.70,-4.08,2712.70,-4.07,5.14,0.04,580.82,4.39
53,Exit Long,Close entry(s) order buy,2023-02-16 13:35,25.55,518,-88.06,-0.66,3252.40,-0.66,72.52,0.54,202.02,1.52
53,Entry Long,buy,2023-02-16 11:05,25.72,518,-88.06,-0.66,3252.40,-0.66,72.52,0.54,202.02,1.52
52,Exit Long,Close entry(s) order buy,2023-02-16 10:35,25.46,524,-209.60,-1.55,3340.46,-1.55,125.76,0.93,623.56,4.6
52,Entry Long,buy,2023-02-15 15:40,25.86,524,-209.60,-1.55,3340.46,-1.55,125.76,0.93,623.56,4.6
51,Exit Long,Close entry(s) order buy,2023-02-15 15:35,25.85,523,214.43,1.61,3550.06,1.61,308.57,2.32,20.92,0.16
51,Entry Long,buy,2023-02-15 12:40,25.44,523,214.43,1.61,3550.06,1.61,308.57,2.32,20.92,0.16
50,Exit Long,Close entry(s) order buy,2023-02-15 12:35,25.50,523,115.06,0.87,3335.63,0.87,235.35,1.78,5.23,0.04
50,Entry Long,buy,2023-02-15 11:20,25.28,523,115.06,0.87,3335.63,0.87,235.35,1.78,5.23,0.04
49,Exit Long,Close entry(s) order buy,2023-02-15 10:35,25.33,522,151.38,1.16,3220.57,1.16,172.26,1.32,93.96,0.72
49,Entry Long,buy,2023-02-15 09:55,25.04,522,151.38,1.16,3220.57,1.16,172.26,1.32,93.96,0.72
48,Exit Long,Close entry(s) order buy,2023-02-15 09:40,25.20,518,-119.14,-0.9,3069.19,-0.9,129.50,0.98,212.38,1.61
48,Entry Long,buy,2023-02-14 14:40,25.43,518,-119.14,-0.9,3069.19,-0.9,129.50,0.98,212.38,1.61
47,Exit Long,Close entry(s) order buy,2023-02-14 14:35,25.41,519,119.37,0.91,3188.33,0.91,129.75,0.99,129.75,0.99
47,Entry Long,buy,2023-02-14 13:05,25.18,519,119.37,0.91,3188.33,0.91,129.75,0.99,129.75,0.99
46,Exit Long,Close entry(s) order buy,2023-02-14 11:35,24.36,536,-605.68,-4.43,3068.96,-4.43,128.64,0.94,659.28,4.83
46,Entry Long,buy,2023-02-14 10:05,25.49,536,-605.68,-4.43,3068.96,-4.43,128.64,0.94,659.28,4.83
45,Exit Long,Close entry(s) order buy,2023-02-09 13:35,25.03,546,-141.96,-1.03,3674.64,-1.03,70.98,0.51,300.30,2.17
45,Entry Long,buy,2023-02-09 11:45,25.29,546,-141.96,-1.03,3674.64,-1.03,70.98,0.51,300.30,2.17
44,Exit Long,Close entry(s) order buy,2023-02-09 11:35,25.15,549,-373.32,-2.63,3816.60,-2.63,71.37,0.5,389.79,2.75
44,Entry Long,buy,2023-02-09 09:40,25.83,549,-373.32,-2.63,3816.60,-2.63,71.37,0.5,389.79,2.75
43,Exit Long,Close entry(s) order buy,2023-02-08 15:35,24.91,570,-171.00,-1.19,4189.92,-1.19,5.70,0.04,222.30,1.55
43,Entry Long,buy,2023-02-08 14:40,25.21,570,-171.00,-1.19,4189.92,-1.19,5.70,0.04,222.30,1.55
42,Exit Long,Close entry(s) order buy,2023-02-08 14:35,25.16,570,5.70,0.04,4360.92,0.04,119.70,0.83,39.90,0.28
42,Entry Long,buy,2023-02-08 14:05,25.15,570,5.70,0.04,4360.92,0.04,119.70,0.83,39.90,0.28
41,Exit Long,Close entry(s) order buy,2023-02-08 13:35,25.09,572,-40.04,-0.28,4355.22,-0.28,183.04,1.27,85.80,0.6
41,Entry Long,buy,2023-02-08 12:35,25.16,572,-40.04,-0.28,4355.22,-0.28,183.04,1.27,85.80,0.6
40,Exit Long,Close entry(s) order buy,2023-02-08 10:35,25.42,566,56.60,0.39,4395.26,0.39,769.76,5.37,435.82,3.04
40,Entry Long,buy,2023-02-07 11:35,25.32,566,56.60,0.39,4395.26,0.39,769.76,5.37,435.82,3.04
39,Exit Long,Close entry(s) order buy,2023-02-02 14:35,26.52,540,-183.60,-1.27,4338.66,-1.26,318.60,2.2,205.20,1.41
39,Entry Long,buy,2023-02-02 12:40,26.86,540,-183.60,-1.27,4338.66,-1.26,318.60,2.2,205.20,1.41
38,Exit Long,Close entry(s) order buy,2023-02-02 12:35,26.88,540,91.80,0.64,4522.26,0.64,91.80,0.64,124.20,0.86
38,Entry Long,buy,2023-02-02 11:40,26.71,540,91.80,0.64,4522.26,0.64,91.80,0.64,124.20,0.86
37,Exit Long,Close entry(s) order buy,2023-02-02 11:35,26.83,538,2211.18,18.09,4430.46,18.1,2238.08,18.31,193.68,1.58
37,Entry Long,buy,2023-02-01 12:40,22.72,538,2211.18,18.09,4430.46,18.1,2238.08,18.31,193.68,1.58
36,Exit Long,Close entry(s) order buy,2023-02-01 12:35,22.70,538,-59.18,-0.48,2219.28,-0.48,21.52,0.18,107.60,0.88
36,Entry Long,buy,2023-02-01 11:40,22.81,538,-59.18,-0.48,2219.28,-0.48,21.52,0.18,107.60,0.88
35,Exit Long,Close entry(s) order buy,2023-02-01 11:35,22.82,538,-10.76,-0.09,2278.46,-0.09,32.28,0.26,188.30,1.53
35,Entry Long,buy,2023-02-01 10:40,22.84,538,-10.76,-0.09,2278.46,-0.09,32.28,0.26,188.30,1.53
34,Exit Long,Close entry(s) order buy,2023-02-01 10:35,22.88,537,155.73,1.28,2289.22,1.28,187.95,1.55,0,0
34,Entry Long,buy,2023-01-31 15:50,22.59,537,155.73,1.28,2289.22,1.28,187.95,1.55,0,0
33,Exit Long,Close entry(s) order buy,2023-01-31 15:35,22.56,537,26.85,0.22,2133.49,0.22,123.51,1.02,112.77,0.93
33,Entry Long,buy,2023-01-31 11:35,22.51,537,26.85,0.22,2133.49,0.22,123.51,1.02,112.77,0.93
32,Exit Long,Close entry(s) order buy,2023-01-30 09:40,22.62,535,-583.15,-4.6,2106.64,-4.6,26.75,0.21,690.15,5.44
32,Entry Long,buy,2023-01-27 15:40,23.71,535,-583.15,-4.6,2106.64,-4.6,26.75,0.21,690.15,5.44
31,Exit Long,Close entry(s) order buy,2023-01-27 15:35,23.77,533,149.24,1.19,2689.79,1.19,170.56,1.36,31.98,0.26
31,Entry Long,buy,2023-01-27 13:40,23.49,533,149.24,1.19,2689.79,1.19,170.56,1.36,31.98,0.26
30,Exit Long,Close entry(s) order buy,2023-01-27 13:35,23.43,535,181.90,1.47,2540.55,1.47,187.25,1.52,0,0
30,Entry Long,buy,2023-01-27 11:40,23.09,535,181.90,1.47,2540.55,1.47,187.25,1.52,0,0
29,Exit Long,Close entry(s) order buy,2023-01-27 11:35,23.13,534,699.54,6,2358.65,6,726.24,6.23,16.02,0.14
29,Entry Long,buy,2023-01-26 11:40,21.82,534,699.54,6,2358.65,6,726.24,6.23,16.02,0.14
28,Exit Long,Close entry(s) order buy,2023-01-26 11:35,21.85,533,357.11,3.16,1659.11,3.16,714.22,6.33,0,0
28,Entry Long,buy,2023-01-25 14:35,21.18,533,357.11,3.16,1659.11,3.16,714.22,6.33,0,0
27,Exit Long,Close entry(s) order buy,2023-01-25 10:35,20.09,562,-168.60,-1.47,1302.00,-1.47,134.88,1.18,196.70,1.72
27,Entry Long,buy,2023-01-25 09:35,20.39,562,-168.60,-1.47,1302.00,-1.47,134.88,1.18,196.70,1.72
26,Exit Long,Close entry(s) order buy,2023-01-24 15:35,21.48,533,-85.28,-0.74,1470.60,-0.74,31.98,0.28,85.28,0.74
26,Entry Long,buy,2023-01-24 14:40,21.64,533,-85.28,-0.74,1470.60,-0.74,31.98,0.28,85.28,0.74
25,Exit Long,Close entry(s) order buy,2023-01-24 14:35,21.63,534,21.36,0.19,1555.88,0.19,42.72,0.37,21.36,0.19
25,Entry Long,buy,2023-01-24 14:05,21.59,534,21.36,0.19,1555.88,0.19,42.72,0.37,21.36,0.19
24,Exit Long,Close entry(s) order buy,2023-01-24 13:35,21.66,532,26.60,0.23,1534.52,0.23,31.92,0.28,95.76,0.83
24,Entry Long,buy,2023-01-24 12:40,21.61,532,26.60,0.23,1534.52,0.23,31.92,0.28,95.76,0.83
23,Exit Long,Close entry(s) order buy,2023-01-24 12:35,21.63,532,0,0,1507.92,0,74.48,0.65,63.84,0.55
23,Entry Long,buy,2023-01-24 11:35,21.63,532,0,0,1507.92,0,74.48,0.65,63.84,0.55
22,Exit Long,Close entry(s) order buy,2023-01-24 09:40,21.44,537,10.74,0.09,1507.92,0.09,42.96,0.37,69.81,0.61
22,Entry Long,buy,2023-01-24 09:35,21.42,537,10.74,0.09,1507.92,0.09,42.96,0.37,69.81,0.61
21,Exit Long,Close entry(s) order buy,2023-01-23 14:35,21.72,529,-132.25,-1.14,1497.18,-1.14,15.87,0.14,142.83,1.23
21,Entry Long,buy,2023-01-23 13:40,21.97,529,-132.25,-1.14,1497.18,-1.14,15.87,0.14,142.83,1.23
20,Exit Long,Close entry(s) order buy,2023-01-23 13:35,21.94,530,116.60,1.01,1629.43,1.01,121.90,1.06,26.50,0.23
20,Entry Long,buy,2023-01-23 12:40,21.72,530,116.60,1.01,1629.43,1.01,121.90,1.06,26.50,0.23
19,Exit Long,Close entry(s) order buy,2023-01-23 12:35,21.71,530,-47.70,-0.41,1512.83,-0.41,15.90,0.14,90.10,0.78
19,Entry Long,buy,2023-01-23 11:50,21.80,530,-47.70,-0.41,1512.83,-0.41,15.90,0.14,90.10,0.78
18,Exit Long,Close entry(s) order buy,2023-01-23 11:35,21.67,533,948.74,8.95,1560.53,8.94,1055.34,9.95,5.33,0.05
18,Entry Long,buy,2023-01-20 13:40,19.89,533,948.74,8.95,1560.53,8.94,1055.34,9.95,5.33,0.05
17,Exit Long,Close entry(s) order buy,2023-01-20 13:35,19.77,537,10.74,0.1,611.79,0.1,21.48,0.2,96.66,0.91
17,Entry Long,buy,2023-01-20 12:40,19.75,537,10.74,0.1,611.79,0.1,21.48,0.2,96.66,0.91
16,Exit Long,Close entry(s) order buy,2023-01-20 12:35,19.71,537,134.25,1.28,601.05,1.28,166.47,1.59,64.44,0.62
16,Entry Long,buy,2023-01-20 10:35,19.46,537,134.25,1.28,601.05,1.28,166.47,1.59,64.44,0.62
15,Exit Long,Close entry(s) order buy,2023-01-20 09:40,19.11,548,-65.76,-0.62,466.80,-0.62,43.84,0.42,241.12,2.29
15,Entry Long,buy,2023-01-19 14:35,19.23,548,-65.76,-0.62,466.80,-0.62,43.84,0.42,241.12,2.29
14,Exit Long,Close entry(s) order buy,2023-01-18 11:35,19.79,532,-409.64,-3.75,532.56,-3.74,180.88,1.65,436.24,3.99
14,Entry Long,buy,2023-01-18 09:45,20.56,532,-409.64,-3.75,532.56,-3.74,180.88,1.65,436.24,3.99
13,Exit Long,Close entry(s) order buy,2023-01-18 09:40,20.59,531,153.99,1.43,942.20,1.43,228.33,2.12,111.51,1.03
13,Entry Long,buy,2023-01-17 14:40,20.30,531,153.99,1.43,942.20,1.43,228.33,2.12,111.51,1.03
12,Exit Long,Close entry(s) order buy,2023-01-17 14:35,20.26,532,58.52,0.55,788.21,0.55,95.76,0.89,69.16,0.65
12,Entry Long,buy,2023-01-17 11:50,20.15,532,58.52,0.55,788.21,0.55,95.76,0.89,69.16,0.65
11,Exit Long,Close entry(s) order buy,2023-01-17 11:35,20.07,534,229.62,2.19,729.69,2.19,464.58,4.43,37.38,0.36
11,Entry Long,buy,2023-01-13 12:35,19.64,534,229.62,2.19,729.69,2.19,464.58,4.43,37.38,0.36
10,Exit Long,Close entry(s) order buy,2023-01-13 11:35,19.41,541,-119.02,-1.12,500.07,-1.12,64.92,0.61,140.66,1.32
10,Entry Long,buy,2023-01-13 10:40,19.63,541,-119.02,-1.12,500.07,-1.12,64.92,0.61,140.66,1.32
9,Exit Long,Close entry(s) order buy,2023-01-13 10:35,19.56,543,130.32,1.24,619.09,1.24,206.34,1.97,114.03,1.09
9,Entry Long,buy,2023-01-13 09:35,19.32,543,130.32,1.24,619.09,1.24,206.34,1.97,114.03,1.09
8,Exit Long,Close entry(s) order buy,2023-01-12 15:35,19.64,533,-47.97,-0.46,488.77,-0.46,101.27,0.96,101.27,0.96
8,Entry Long,buy,2023-01-12 13:50,19.73,533,-47.97,-0.46,488.77,-0.46,101.27,0.96,101.27,0.96
7,Exit Long,Close entry(s) order buy,2023-01-12 13:35,19.52,539,113.19,1.09,536.74,1.09,285.67,2.74,21.56,0.21
7,Entry Long,buy,2023-01-12 11:40,19.31,539,113.19,1.09,536.74,1.09,285.67,2.74,21.56,0.21
6,Exit Long,Close entry(s) order buy,2023-01-12 11:35,19.23,542,-168.02,-1.59,423.55,-1.59,10.84,0.1,298.10,2.81
6,Entry Long,buy,2023-01-12 10:40,19.54,542,-168.02,-1.59,423.55,-1.59,10.84,0.1,298.10,2.81
5,Exit Long,Close entry(s) order buy,2023-01-12 10:35,19.39,546,131.04,1.25,591.57,1.25,273.00,2.61,300.30,2.87
5,Entry Long,buy,2023-01-11 14:40,19.15,546,131.04,1.25,591.57,1.25,273.00,2.61,300.30,2.87
4,Exit Long,Close entry(s) order buy,2023-01-11 14:35,19.12,547,443.07,4.42,460.53,4.42,508.71,5.08,21.88,0.22
4,Entry Long,buy,2023-01-10 15:40,18.31,547,443.07,4.42,460.53,4.42,508.71,5.08,21.88,0.22
3,Exit Long,Close entry(s) order buy,2023-01-10 15:35,18.33,546,49.14,0.49,17.46,0.49,98.28,0.99,38.22,0.38
3,Entry Long,buy,2023-01-10 13:35,18.24,546,49.14,0.49,17.46,0.49,98.28,0.99,38.22,0.38
2,Exit Long,Close entry(s) order buy,2023-01-09 13:35,18.75,531,0,0,-31.68,0,63.72,0.64,26.55,0.27
2,Entry Long,buy,2023-01-09 12:40,18.75,531,0,0,-31.68,0,63.72,0.64,26.55,0.27
1,Exit Long,Close entry(s) order buy,2023-01-09 12:35,18.84,528,-31.68,-0.32,-31.68,-0.32,0,0,52.80,0.53
1,Entry Long,buy,2023-01-09 11:55,18.90,528,-31.68,-0.32,-31.68,-0.32,0,0,52.80,0.53
